series_idx,window_idx,rmse,mae,mape,smape,mql_0_50,mic_10_90,n_points
142,0,8.029871233552248,7.35358139168068,2360.0332409434986,68.83012709426062,7.35358139168068,0.8333333333333334,6
142,1,12.637604553148421,11.804424891228749,5567.444694338942,132.60579783494407,11.804424891228749,0.5,6
142,2,4.329499676783246,3.8685417124198094,88.51535872076411,55.194700233361694,3.8685417124198094,1.0,6
143,0,48.14338490896853,38.714401515224544,14446.777099577052,88.03727141906683,38.714401515224544,0.6666666666666666,6
143,1,15.452225942193836,14.129640978665213,22.30712999806165,25.706463855789956,14.129640978665213,1.0,6
143,2,40.325790574137294,32.921519035288426,21906.6600189009,87.68537776661334,32.921519035288426,0.6666666666666666,6
144,0,13.575997768928495,11.555181531857096,18.787511969809774,16.634911231329948,11.555181531857096,1.0,6
144,1,28.244361936309534,19.324641755791003,8719.470184791275,64.69971261424537,19.324641755791003,0.6666666666666666,6
144,2,53.69290977758351,52.8086355649406,20497.08204389748,142.3594562602014,52.8086355649406,0.3333333333333333,6
145,0,19.55885529409679,17.51886520610173,13.760017584957485,15.064050766449103,17.51886520610173,1.0,6
145,1,35.79938266345961,27.60073656663985,26.00404411470621,28.325197120780714,27.60073656663985,0.8333333333333334,6
145,2,78.82084879736783,77.50366304709966,168.29847792190188,89.89993218948963,77.50366304709966,0.0,6
146,0,63.88790615018921,48.24652165680768,19500.883489299973,73.80900940521266,48.24652165680768,0.5,6
146,1,67.32398203057949,57.04111308353662,357.61806266066554,98.03093793654118,57.04111308353662,0.5,6
147,0,49.821404886304784,46.368116769541494,30264.498838343017,132.9301347875155,46.368116769541494,0.3333333333333333,6
147,1,52.76587919257779,46.537792411052294,45.23968023007723,63.95496331669012,46.537792411052294,0.5,6
147,2,47.19387131653308,44.591224989470845,18988.73575818134,155.2341245211516,44.591224989470845,0.8333333333333334,6
148,0,24.359396495868772,19.88575977608441,6316.904284811953,69.71710269562588,19.88575977608441,0.8333333333333334,6
148,1,40.907118799599374,36.32139408642602,533.1377561090325,88.27487430331014,36.32139408642602,0.8333333333333334,6
148,2,38.43323777232785,22.993854082913415,26.84573018494038,37.438435600046645,22.993854082913415,0.8333333333333334,6
149,0,57.95140727557747,37.27801549963547,3336.531771535456,97.25841939664294,37.27801549963547,0.5,6
