series_idx,window_idx,rmse,mae,mape,smape,mql_0_50,mic_10_90,n_points
77,2,32.84333334101735,29.24278385976899,49.0715833851749,37.26244472378211,29.24278385976899,1.0,6
78,0,46.84794119655633,43.26375852476658,146.75751361080353,69.64922570296886,43.26375852476658,1.0,6
78,1,32.81275160760521,31.74922697527442,58.980404411711795,44.80373704890733,31.74922697527442,1.0,6
78,2,10.464281131848104,9.535039200588518,15.479146304138942,14.322881593153912,9.535039200588518,1.0,6
79,0,67.82419791029882,64.61001688300762,302.43654846628425,106.51217407268028,64.61001688300762,0.8333333333333334,6
79,1,60.45867823113404,58.728701910117245,167.24129137610407,90.37892622101738,58.728701910117245,1.0,6
79,2,26.6505195439306,25.516877366990602,65.5916693692783,48.183046439378295,25.516877366990602,1.0,6
80,0,84.76359875740602,82.400516937541,127.97175979889224,77.16776411452044,82.400516937541,1.0,6
80,1,47.60530161746375,41.50630132587853,70.6115191226044,48.98374518324528,41.50630132587853,1.0,6
80,2,49.990788756075276,47.31094353072484,75.37087196478653,53.019130317025486,47.31094353072484,1.0,6
81,0,37.53643717939528,33.588638769718145,76.71602519160145,54.767620351798726,33.588638769718145,1.0,6
81,1,29.979705517960436,29.57191736401761,96.3150487525705,65.11800939182089,29.57191736401761,1.0,6
81,2,65.68951415795638,62.12149074959071,41345.89744467685,172.35069747791115,62.12149074959071,0.16666666666666666,6
82,0,72.4726441258218,55.372544835826034,34977.234895250826,102.44368317829715,55.372544835826034,0.5,6
82,1,55.80671887446552,48.001793538298244,2745.892697851773,72.11666738611206,48.001793538298244,0.8333333333333334,6
82,2,65.22303197194884,51.182585633373826,140.89871056015085,60.67469827324512,51.182585633373826,1.0,6
83,0,37.63450810994716,29.935472041103438,30.207758180581028,38.48820060671331,29.935472041103438,1.0,6
83,1,63.019519853750005,61.12917571567544,235.20844860973656,107.48011407995313,61.12917571567544,1.0,6
