model,well_id,window_start,window_end,n_points,rmse,mae,smape
ExponentialSmoothing,156492,2017-01-01,2022-12-01,72,80.15114480484232,50.962322773582066,55.806331079583046
ExponentialSmoothing,156493,2016-12-01,2021-11-01,60,37.143187844113775,30.228666714414953,42.02633639055734
ExponentialSmoothing,156550,2019-01-01,2024-12-01,72,67.07026088155797,50.893194547908166,52.017642407312984
ExponentialSmoothing,156553,2016-10-01,2022-09-01,72,88.11917344440235,63.72069457209774,43.623958025495575
ExponentialSmoothing,156554,2017-10-01,2023-09-01,72,105.76109525822255,75.45722222222221,48.259585970179536
ExponentialSmoothing,156555,2019-01-01,2024-12-01,72,72.10515479271986,57.65180569230683,50.716375509928895
ExponentialSmoothing,156697,2019-01-01,2024-12-01,72,153.0294631513477,115.71902777086113,93.91567613966825
ExponentialSmoothing,156707,2017-06-01,2022-05-01,60,71.82844873127456,60.23866661785542,61.21948603387877
ExponentialSmoothing,156709,2019-01-01,2024-12-01,72,48.65199224830738,36.653194438123855,37.99037088962166
ExponentialSmoothing,156710,2017-06-01,2022-05-01,60,99.60896155041712,70.1249957276159,31.85526311617202
ExponentialSmoothing,156751,2017-06-01,2023-05-01,72,75.13604446007399,46.29881392354116,58.2630564086585
ExponentialSmoothing,156756,2019-01-01,2024-12-01,72,60.78687459328056,47.497361121910316,95.25155304261051
ExponentialSmoothing,156757,2016-09-01,2022-08-01,72,88.3284320606074,63.49680462799019,40.840053160523944
ExponentialSmoothing,156758,2017-06-01,2022-05-01,60,67.28990631396323,51.68017464792074,66.34278325374285
ExponentialSmoothing,156760,2017-02-01,2022-01-01,60,68.28738695083875,50.9268333080411,70.51121461806162
ExponentialSmoothing,156761,2016-11-01,2022-10-01,72,90.43493317188872,68.0266666337144,72.96231461487325
ExponentialSmoothing,156873,2017-08-01,2022-07-01,60,50.68897054507395,38.731333267559606,67.60809972782981
ExponentialSmoothing,156874,2018-07-01,2024-06-01,72,69.77781581647707,45.90655086281812,81.35057957731895
ExponentialSmoothing,156875,2018-01-01,2023-12-01,72,42.713360949046425,33.91055544729863,53.47267235259811
ExponentialSmoothing,156968,2019-01-01,2024-12-01,72,59.619989958862014,43.367040224080114,37.04358167192283
ExponentialSmoothing,156969,2016-11-01,2022-10-01,72,95.79124360635673,76.04944450171456,49.81653429515071
ExponentialSmoothing,156970,2018-11-01,2024-10-01,72,70.59734700685559,59.82555537720108,89.2368087790287
ExponentialSmoothing,156971,2019-01-01,2024-12-01,72,121.69428649949879,79.11624968446375,97.40235397408735
ExponentialSmoothing,156972,2019-01-01,2024-12-01,72,85.46543724609401,68.53007221193428,80.59580251564964
ExponentialSmoothing,156973,2017-08-01,2022-07-01,60,31.336537886985983,22.617189728492498,58.737232013092694
ExponentialSmoothing,157109,2019-01-01,2024-12-01,72,98.54826264917588,72.94911951897876,76.98576836946985
ExponentialSmoothing,157111,2019-01-01,2024-12-01,72,94.05164682987242,81.27184307330556,99.91646782865438
ExponentialSmoothing,157112,2016-12-01,2022-11-01,72,108.23369635329144,76.58558077597084,59.35197040857661
ExponentialSmoothing,157113,2017-03-01,2023-02-01,72,54.14673955051002,41.25181771645929,73.15317543523345
ExponentialSmoothing,157114,2016-12-01,2021-11-01,60,102.09521276727962,67.96506300252051,32.486041046216975
ExponentialSmoothing,157190,2017-11-01,2022-10-01,60,55.86383210079707,47.368055637623904,47.575878386071494
ExponentialSmoothing,157191,2017-12-01,2022-11-01,60,61.49050805777122,50.35605315912348,69.49419534887642
ExponentialSmoothing,157329,2017-03-01,2022-02-01,60,95.66724017623432,65.50183370678126,92.39803492056383
ExponentialSmoothing,157330,2017-08-01,2021-07-01,48,39.738885414531445,29.29249968846018,45.40813227296513
ExponentialSmoothing,157332,2019-01-01,2024-12-01,72,30.03197828428922,25.741535318544898,71.99094285098714
ExponentialSmoothing,157333,2019-01-01,2024-12-01,72,38.00808389850661,28.587379862492778,91.9536231895955
ExponentialSmoothing,157334,2017-03-01,2022-02-01,60,84.60952818415244,53.35870749543587,56.0761471047824
ExponentialSmoothing,157335,2019-01-01,2024-12-01,72,33.820247250483774,25.454372313932645,66.7698386306139
ExponentialSmoothing,157336,2017-03-01,2022-02-01,60,40.40613418414212,30.41995169373001,37.14514209147258
ExponentialSmoothing,157861,2019-01-01,2024-12-01,72,82.00226001342502,66.84728206866636,56.64424749170413
ExponentialSmoothing,157863,2019-01-01,2024-12-01,72,86.14119971268372,67.25953877880139,60.89916796997071
ExponentialSmoothing,157873,2017-08-01,2021-07-01,48,146.25710873844872,81.60637908541483,44.55004591003243
ExponentialSmoothing,157874,2019-01-01,2024-12-01,72,59.73990349190344,48.249547314711634,70.112028609355
ExponentialSmoothing,157875,2018-03-01,2023-02-01,60,49.995748830768235,34.28257092130782,41.78562101357851
ExponentialSmoothing,157876,2018-03-01,2023-02-01,60,52.980348024190974,41.93683293887973,82.27151049631512
ExponentialSmoothing,157972,2018-01-01,2021-12-01,48,83.33122467466016,56.44194553752697,36.03898891576937
ExponentialSmoothing,157977,2018-04-01,2023-03-01,60,57.831738173547855,45.730166561524065,57.42886537233767
ExponentialSmoothing,157978,2017-10-01,2023-09-01,72,88.66940726725933,55.652500563889504,53.606975992390886
ExponentialSmoothing,157986,2017-09-01,2022-08-01,60,212.58341460661325,153.72800058132412,106.8391731963844
ExponentialSmoothing,158041,2019-01-01,2024-12-01,72,66.34246878877188,54.99394481357505,43.46832937023318
ExponentialSmoothing,158042,2017-09-01,2023-08-01,72,90.36838428906478,62.79099946464536,40.10202803539663
ExponentialSmoothing,158043,2019-01-01,2024-12-01,72,48.51523873260228,35.84722221297521,84.57317043175392
ExponentialSmoothing,158044,2019-01-01,2024-12-01,72,75.58904109633963,59.29089822311687,71.52437522111671
ExponentialSmoothing,158045,2019-01-01,2024-12-01,72,60.29502700863426,42.95930551355083,64.00043307441125
ExponentialSmoothing,158046,2018-02-01,2022-01-01,48,98.62790675814135,70.0657997050472,48.44345093901047
ExponentialSmoothing,158080,2019-01-01,2024-12-01,72,115.55361374230058,88.08502817650411,97.12236559684885
ExponentialSmoothing,158148,2018-01-01,2021-12-01,48,105.74623943343117,85.98656473528892,55.209146169977174
ExponentialSmoothing,158149,2018-02-01,2022-01-01,48,28.880052062425253,20.848958472814406,28.5580640303277
ExponentialSmoothing,158150,2018-06-01,2022-05-01,48,47.920868397647155,37.26479154690479,80.35739068552378
ExponentialSmoothing,158151,2018-06-01,2024-05-01,72,58.1571455143294,39.71944038002139,96.15624804963939
ExponentialSmoothing,158152,2018-02-01,2024-01-01,72,68.91747024570164,45.52111024225641,54.05926207743201
ExponentialSmoothing,158171,2019-01-01,2024-12-01,72,9.355296333411902,7.448055558022525,17.378045391130694
ExponentialSmoothing,158238,2019-01-01,2024-12-01,72,130.58404981756428,97.78862789091733,60.11510805354166
ExponentialSmoothing,158239,2019-01-01,2024-12-01,72,46.149403051101544,38.899018124032196,46.52022939157468
ExponentialSmoothing,158362,2019-01-01,2024-12-01,72,97.05727750197143,73.86849859603606,47.61336099956162
ExponentialSmoothing,158363,2019-01-01,2024-12-01,72,108.99156521867337,73.46722138414778,42.65913313706224
ExponentialSmoothing,158364,2019-01-01,2024-12-01,72,85.15496748104741,54.666249878096075,41.57763944057607
ExponentialSmoothing,158365,2019-01-01,2024-12-01,72,79.08544597603553,59.26767824860869,57.13539123830709
ExponentialSmoothing,158427,2018-08-01,2023-07-01,60,162.67110501621912,111.60516662543019,68.04111133425555
ExponentialSmoothing,158443,2018-04-01,2024-03-01,72,111.14516023148123,76.68791660103119,45.96134471591479
ExponentialSmoothing,158469,2019-01-01,2024-12-01,72,59.1479958889499,51.43959785719964,66.15513153803761
ExponentialSmoothing,158470,2019-01-01,2024-12-01,72,76.9867337536731,66.44894556002563,78.26981593225946
ExponentialSmoothing,158471,2019-01-01,2024-12-01,72,78.67114667064313,60.64501338351195,77.53402942912973
ExponentialSmoothing,158560,2018-04-01,2023-03-01,60,187.3040480535035,106.98089758192314,52.2039814411065
ExponentialSmoothing,158561,2018-02-01,2023-01-01,60,123.48728658330157,89.7925001972417,57.41211917198752
ExponentialSmoothing,158562,2019-01-01,2024-12-01,72,99.11250273908384,82.95305548943993,108.11680653629176
ExponentialSmoothing,158753,2019-01-01,2022-12-01,48,140.49804661503558,94.4425113692792,65.35745046035449
ExponentialSmoothing,158754,2018-10-01,2024-09-01,72,121.86920187245052,71.8682937158933,58.54547699227905
ExponentialSmoothing,158755,2019-01-01,2024-12-01,72,135.74882907157928,92.04597195183233,55.26904426501247
ExponentialSmoothing,158757,2018-04-01,2024-03-01,72,169.21342759782638,114.3806975327381,50.702402940043505
ExponentialSmoothing,158892,2019-01-01,2024-12-01,72,129.95222946083788,83.27347228138396,36.4721589745096
ExponentialSmoothing,158893,2019-01-01,2024-12-01,72,76.54844159957605,63.52630057449824,81.96389831795776
ExponentialSmoothing,158895,2018-07-01,2022-06-01,48,95.63302932267537,74.27387609042516,92.72575336282159
ExponentialSmoothing,158896,2019-01-01,2024-12-01,72,111.27791296171276,77.66871346188746,105.01528844504129
ExponentialSmoothing,158973,2019-01-01,2024-12-01,72,106.69170939194287,83.38689709590282,61.59801565944247
ExponentialSmoothing,158974,2018-11-01,2024-10-01,72,138.26411816153407,96.08522721561013,48.74969517122109
ExponentialSmoothing,158975,2019-01-01,2024-12-01,72,164.09976973688006,129.1102496236427,84.47418516695951
ExponentialSmoothing,159026,2018-11-01,2024-10-01,72,71.45944637353058,57.10343880533313,58.45116144873936
ExponentialSmoothing,159027,2019-01-01,2024-12-01,72,86.0638184917138,66.26874394840587,57.12580461706802
ExponentialSmoothing,159075,2018-10-01,2024-09-01,72,76.25277275579137,52.66388896054278,29.29841285921527
ExponentialSmoothing,159086,2019-01-01,2024-12-01,72,34.14291637424026,27.34269621600998,17.62790933618944
ExponentialSmoothing,159135,2019-02-01,2024-01-01,60,80.80834048831935,67.27338806667571,51.005880079294414
ExponentialSmoothing,159137,2019-01-01,2024-12-01,72,150.27474131758453,107.02140983787721,55.27244237856116
ExponentialSmoothing,159168,2019-01-01,2024-12-01,72,128.22674285648029,81.03260320479409,40.47302096468512
ExponentialSmoothing,159222,2018-11-01,2024-10-01,72,123.9944207686128,99.11986161198882,66.39093787988722
ExponentialSmoothing,159223,2019-02-01,2024-01-01,60,58.01532828748742,50.62667220973922,51.98358710969801
ExponentialSmoothing,159224,2019-03-01,2024-02-01,60,175.58536377751767,138.15279922283165,84.5568781045753
ExponentialSmoothing,159225,2019-01-01,2024-12-01,72,153.03912547321403,112.35972172556654,77.07608286795659
ExponentialSmoothing,159226,2018-12-01,2022-11-01,48,89.97690272711763,74.15651128078694,45.46334994216613
ExponentialSmoothing,159227,2018-12-01,2024-11-01,72,136.9689155031158,92.99513934465747,46.51223320114606
ExponentialSmoothing,159281,2018-11-01,2023-10-01,60,94.92570542177899,56.63800049962104,30.07936631779698
ExponentialSmoothing,159379,2018-09-01,2022-08-01,48,236.20997963687427,196.12020751980444,63.48703624236208
ExponentialSmoothing,159382,2019-01-01,2024-12-01,72,240.11809194581585,194.1415278184952,63.66019857866974
ExponentialSmoothing,159492,2019-01-01,2024-12-01,72,274.1867378317063,219.1006898538178,57.7008347591328
ExponentialSmoothing,159493,2018-10-01,2023-09-01,60,404.57265001876993,263.83089839240324,73.04271800261364
ExponentialSmoothing,159498,2019-01-01,2024-12-01,72,281.82435459805,208.69930590774035,50.02718009105135
ExponentialSmoothing,159499,2019-01-01,2024-12-01,72,177.6213767493013,124.14986133145788,43.81523559476115
ExponentialSmoothing,159500,2019-01-01,2024-12-01,72,395.77862206747005,264.80138914039566,57.92357925960126
ExponentialSmoothing,159527,2019-01-01,2024-12-01,72,94.15634980602458,50.71569458466436,39.47041358848449
ExponentialSmoothing,159580,2019-01-01,2024-12-01,72,276.6764616237241,185.01479472171079,66.80444537503539
ExponentialSmoothing,159582,2019-01-01,2024-12-01,72,291.0158770498993,180.83055466324916,82.32791556558487
ExponentialSmoothing,159583,2019-01-01,2024-12-01,72,368.03448357856917,221.97166606467215,90.59996242132615
ExponentialSmoothing,159584,2019-01-01,2024-12-01,72,150.49895786057363,94.51141975097516,44.529665556672384
ExponentialSmoothing,159590,2019-01-01,2024-12-01,72,182.39147996132118,127.29482390859286,62.17707693434929
ExponentialSmoothing,159607,2019-01-01,2024-12-01,72,63.08512840590798,32.537222353381416,39.32597341750261
ExponentialSmoothing,159619,2019-01-01,2024-12-01,72,90.59990875898333,52.53388859426809,35.5055386154369
ExponentialSmoothing,159709,2019-01-01,2024-12-01,72,268.91895957406587,156.30972229221624,38.50899783587346
ExponentialSmoothing,159710,2018-12-01,2024-11-01,72,252.08200777742553,149.37986026745287,84.98044604992415
ExponentialSmoothing,159711,2019-01-01,2024-12-01,72,183.9182889378245,115.48013935795676,45.8935818972453
ExponentialSmoothing,159837,2019-05-01,2023-04-01,48,77.94784911507801,56.299699068635825,66.79576934172825
ExponentialSmoothing,159838,2019-07-01,2023-06-01,48,106.9116665118699,75.89083302077528,126.25707408343158
ExponentialSmoothing,159840,2019-01-01,2024-12-01,72,103.79165289013892,71.29999937935006,66.71432772074718
ExponentialSmoothing,159841,2019-01-01,2024-12-01,72,155.2644789690012,115.57916571795027,70.1769031150575
ExponentialSmoothing,159842,2019-01-01,2024-12-01,72,168.13019757390455,118.46055487469665,77.79361442194903
ExponentialSmoothing,159843,2019-01-01,2024-12-01,72,228.3014943953078,138.11916507002377,71.73030316555656
ExponentialSmoothing,159847,2019-12-01,2024-11-01,60,61.2486818927705,40.94949971934159,68.18158705226918
ExponentialSmoothing,159848,2019-01-01,2024-12-01,72,293.77179391642557,238.13305474203904,43.895435781175216
ExponentialSmoothing,159942,2020-01-01,2024-12-01,60,86.23816468429114,71.48648791814065,37.51028471301595
ExponentialSmoothing,159983,2019-06-01,2024-05-01,60,284.668457610723,230.92099984177452,79.37152836560468
ExponentialSmoothing,159984,2020-01-01,2024-12-01,60,124.96109549892415,93.6671666792184,41.657850243629916
ExponentialSmoothing,159989,2020-01-01,2024-12-01,60,144.06939475605847,115.71112037654659,62.3744953778106
ExponentialSmoothing,160049,2020-01-01,2024-12-01,60,256.94280346598606,171.51768170861084,66.06130798143076
ExponentialSmoothing,160050,2020-01-01,2024-12-01,60,192.25838245573357,142.5829996887098,47.393489507730614
ExponentialSmoothing,160054,2019-09-01,2024-08-01,60,187.30058293581268,144.61233303645253,84.76574466389744
ExponentialSmoothing,160055,2020-01-01,2024-12-01,60,103.32814950519352,75.36849942762655,71.03165867283681
ExponentialSmoothing,160056,2020-01-01,2024-12-01,60,199.80325048961416,147.1081660454919,75.34345290947664
ExponentialSmoothing,160057,2019-12-01,2024-11-01,60,139.40740098443166,94.61233402006329,68.61880398050742
ExponentialSmoothing,160148,2019-12-01,2024-11-01,60,102.73622200463612,70.99216675275069,78.06115806020021
ExponentialSmoothing,160149,2020-01-01,2024-12-01,60,290.64445679459993,214.28319832754894,68.60225932315007
ExponentialSmoothing,160164,2020-01-01,2024-12-01,60,64.44762936400811,50.00150045563281,25.33193901326855
ExponentialSmoothing,160208,2020-01-01,2024-12-01,60,138.23194064908157,88.91325465304291,37.39668858589503
ExponentialSmoothing,160209,2020-01-01,2024-12-01,60,211.08347691940864,123.3300795943035,31.475305353321655
ExponentialSmoothing,160210,2020-01-01,2024-12-01,60,180.86088569677247,99.70116596394587,49.5796214190139
ExponentialSmoothing,160211,2020-01-01,2024-12-01,60,212.3872366650153,133.23059954085772,40.83249247345496
ExponentialSmoothing,160332,2020-01-01,2024-12-01,60,99.06274287643642,67.85816644297539,21.48005295699812
ExponentialSmoothing,160333,2019-10-01,2024-09-01,60,233.60697922058307,149.1376668822616,57.30076706466032
ExponentialSmoothing,160334,2020-01-01,2024-12-01,60,164.23713803601683,133.73591129178297,74.20076556580334
ExponentialSmoothing,160335,2020-01-01,2024-12-01,60,278.39055033035197,186.46874253887958,53.99145574934686
ExponentialSmoothing,160344,2020-01-01,2024-12-01,60,144.04026758023727,98.25098486193819,65.40336413222411
ExponentialSmoothing,160345,2020-01-01,2024-12-01,60,128.7765732305703,95.75288463120431,70.18803258650651
ExponentialSmoothing,160346,2020-01-01,2024-12-01,60,147.60435672582514,113.91853118346732,79.478317245321
ExponentialSmoothing,160430,2020-01-01,2024-12-01,60,150.91791850525706,122.76716605098049,94.42827265276868
ExponentialSmoothing,160431,2020-01-01,2024-12-01,60,89.15049203956613,65.49051381872627,68.0507127341128
ExponentialSmoothing,160432,2019-09-01,2024-08-01,60,171.54470602502596,121.5666668557872,48.25201761736003
ExponentialSmoothing,160433,2020-01-01,2024-12-01,60,152.06535865360294,119.8513326513668,42.99796301591004
ExponentialSmoothing,160434,2020-01-01,2024-12-01,60,88.76132096637883,71.64033309493956,57.57643086577353
ExponentialSmoothing,160435,2020-01-01,2024-12-01,60,183.61653009857974,137.0411670428465,50.049658288763446
ExponentialSmoothing,160436,2019-10-01,2024-09-01,60,319.53098630253305,253.2823333785683,68.86619628634799
ExponentialSmoothing,160437,2020-01-01,2024-12-01,60,153.9889701420765,117.11426330953391,72.9143969488141
ExponentialSmoothing,160447,2020-01-01,2024-12-01,60,47.620131383501196,33.399666742553315,31.540770894922282
ExponentialSmoothing,160455,2020-01-01,2024-12-01,60,67.52174763516005,48.503166772926846,40.73845660943243
ExponentialSmoothing,160520,2020-01-01,2024-12-01,60,174.99834656252978,111.22883392032483,50.67153808822568
ExponentialSmoothing,160571,2020-01-01,2024-12-01,60,238.976727789357,142.67033330872158,40.914295875190525
ExponentialSmoothing,160572,2020-01-01,2024-12-01,60,323.52359857122633,200.83337585175636,45.23434113409908
ExponentialSmoothing,160574,2020-01-01,2024-12-01,60,229.88371553717985,156.4811059648905,52.7324347651827
ExponentialSmoothing,160575,2020-08-01,2024-07-01,48,131.1426090760961,83.28188862219481,33.72413572809355
ExponentialSmoothing,160692,2020-01-01,2024-12-01,60,244.75879432642998,160.92033306654292,77.29387029935357
ExponentialSmoothing,160693,2020-01-01,2024-12-01,60,469.3137700084824,322.8414994933059,54.09177587398766
ExponentialSmoothing,160694,2020-01-01,2024-12-01,60,460.585507595927,338.3901832708595,53.92678756136994
ExponentialSmoothing,160755,2019-12-01,2023-11-01,48,211.92428548868378,152.90085850732368,48.10263690601683
ExponentialSmoothing,160786,2020-01-01,2024-12-01,60,154.29965057566707,121.70566665945448,70.99572176946621
ExponentialSmoothing,160789,2020-01-01,2024-12-01,60,125.46385727506271,84.83366671224933,27.683995495696248
ExponentialSmoothing,160854,2020-01-01,2024-12-01,60,261.3291742571598,197.5713922052338,51.72865574234395
ExponentialSmoothing,160855,2020-01-01,2024-12-01,60,155.8286626518681,115.44316693756483,100.21457747581051
ExponentialSmoothing,160856,2020-01-01,2024-12-01,60,158.37944339788615,102.91050004506609,47.0115350581927
ExponentialSmoothing,160865,2020-01-01,2024-12-01,60,217.0337554548617,169.29665763947506,63.249271214618965
ExponentialSmoothing,160866,2019-10-01,2024-09-01,60,351.486186700633,193.55766558108226,82.36089780869219
ExponentialSmoothing,160885,2020-01-01,2024-12-01,60,154.5349921512366,124.36783266979454,44.51321384352684
ExponentialSmoothing,160886,2020-01-01,2024-12-01,60,153.49576704917715,122.84283319464326,30.08697938479264
ExponentialSmoothing,160897,2020-01-01,2024-12-01,60,58.29745454150194,36.67250014536581,32.12480240825885
ExponentialSmoothing,160909,2020-01-01,2024-12-01,60,76.43864589658614,59.166699406760785,49.26816511847543
ExponentialSmoothing,160911,2020-01-01,2024-12-01,60,125.96333853612212,77.39639586001267,24.379781694320226
ExponentialSmoothing,160925,2019-11-01,2024-10-01,60,210.31498163539644,117.3464995501687,32.350480171109886
ExponentialSmoothing,160926,2020-01-01,2024-12-01,60,112.01770501132407,83.67995870485538,47.542128452011724
ExponentialSmoothing,160927,2020-01-01,2024-12-01,60,234.67400044720387,159.54083326720692,46.93330718186931
ExponentialSmoothing,160928,2020-01-01,2024-12-01,60,307.31151794778845,226.3251662304153,59.27712045628756
ExponentialSmoothing,160930,2019-12-01,2024-11-01,60,136.20732575538915,98.34783409365514,33.51425446178288
ExponentialSmoothing,160932,2020-01-01,2024-12-01,60,314.9571085988861,232.38666664270562,38.45733372166401
ExponentialSmoothing,161222,2020-01-01,2024-12-01,60,198.09947174081557,120.74350037188827,31.33243990486495
ExponentialSmoothing,161223,2020-01-01,2024-12-01,60,191.0420510658152,142.9524452929437,50.13758957387268
ExponentialSmoothing,161229,2020-01-01,2024-12-01,60,157.41513068649087,106.51128213687848,34.341667052852905
ExponentialSmoothing,161253,2020-01-01,2024-12-01,60,321.57318344329116,227.81233351909123,53.96142632202626
ExponentialSmoothing,161254,2020-01-01,2024-12-01,60,128.23532104807597,99.1128074790285,55.205152189389835
ExponentialSmoothing,161255,2020-01-01,2024-12-01,60,220.93393204192495,132.77966662599144,60.320903923824226
ExponentialSmoothing,161256,2020-01-01,2024-12-01,60,162.4143333528834,105.32566601704556,51.70085533721437
ExponentialSmoothing,161364,2020-01-01,2024-12-01,60,184.22528753578197,149.50988543265882,54.07090725078528
ExponentialSmoothing,161365,2020-01-01,2024-12-01,60,189.17585240163484,139.9344995672206,45.913375913497326
ExponentialSmoothing,161366,2020-01-01,2024-12-01,60,241.79795926482458,168.19016532206032,84.42057723129992
ExponentialSmoothing,161367,2020-07-01,2024-06-01,48,82.85864596147279,68.54687488413727,57.676169482090025
ExponentialSmoothing,161368,2020-01-01,2024-12-01,60,302.81796974050405,215.67516472790632,51.44559141399472
ExponentialSmoothing,161369,2020-01-01,2024-12-01,60,282.85292155102604,192.0624986515591,47.11435719287886
ExponentialSmoothing,161370,2020-01-01,2024-12-01,60,362.70927472270387,206.71799788317085,46.02640289910743
ExponentialSmoothing,161371,2020-01-01,2024-12-01,60,119.51394284842195,93.13237543001857,50.897299200707295
ExponentialSmoothing,161372,2020-01-01,2024-12-01,60,164.5986106477576,119.4036653608222,68.86792919994458
ExponentialSmoothing,161373,2020-01-01,2024-12-01,60,273.953513398433,193.17916625434654,67.79269851641935
ExponentialSmoothing,161374,2020-11-01,2024-10-01,48,124.29888119096718,101.6935411596174,58.58980363602169
ExponentialSmoothing,161421,2021-01-01,2024-12-01,48,215.47932619560873,152.63182475296938,38.346783467977225
ExponentialSmoothing,161422,2021-01-01,2024-12-01,48,65.62875882022267,43.59500044678026,25.66885892575739
ExponentialSmoothing,161423,2021-01-01,2024-12-01,48,95.38821777349953,69.41666692705824,45.06384409555616
ExponentialSmoothing,161424,2021-01-01,2024-12-01,48,186.95064578781037,141.87854160967592,49.25440709329257
ExponentialSmoothing,161425,2021-01-01,2024-12-01,48,308.6458897986412,249.32749900322403,93.69479757334443
ExponentialSmoothing,161451,2021-01-01,2024-12-01,48,149.99963601851545,109.65991714564086,25.306629947455523
ExponentialSmoothing,161483,2021-01-01,2024-12-01,48,63.264393160909165,52.581250023022285,24.179496253178034
ExponentialSmoothing,161485,2021-01-01,2024-12-01,48,38.180795357788384,31.50311919131711,23.628290225674505
ExponentialSmoothing,161514,2021-01-01,2024-12-01,48,101.74084675715812,82.62060008460304,47.73597975097834
ExponentialSmoothing,161515,2021-01-01,2024-12-01,48,271.77479800311863,229.31916685301815,91.53166871229688
ExponentialSmoothing,161516,2021-01-01,2024-12-01,48,137.78803018958305,108.42777543675969,47.489403837061424
ExponentialSmoothing,161532,2021-01-01,2024-12-01,48,137.5605704622548,113.43624437766454,76.37755463031088
ExponentialSmoothing,161577,2021-01-01,2024-12-01,48,82.70407628978165,66.53619754388507,24.611363359740864
ExponentialSmoothing,161581,2021-01-01,2024-12-01,48,54.268709708966675,46.5287588481238,21.981069349915888
ExponentialSmoothing,161582,2021-01-01,2024-12-01,48,252.63292732043195,188.74499447745166,48.11373513010625
ExponentialSmoothing,161583,2021-01-01,2024-12-01,48,140.30661584259195,111.02520301053953,35.73950841333913
ExponentialSmoothing,161584,2021-01-01,2024-12-01,48,217.82034565860542,166.86484604867783,42.12417289642403
ExponentialSmoothing,161585,2021-01-01,2024-12-01,48,140.85017039716408,111.2387824422746,47.280555822623285
ExponentialSmoothing,161604,2021-01-01,2024-12-01,48,115.81515511370353,80.52937428059057,45.294854383271236
ExponentialSmoothing,161605,2021-01-01,2024-12-01,48,333.6956767293267,204.71554419506387,42.12352178880763
ExponentialSmoothing,161606,2021-01-01,2024-12-01,48,315.531962595495,186.84989872010738,60.18822070160517
ExponentialSmoothing,161607,2021-01-01,2024-12-01,48,192.13603394754108,141.74808549330206,48.72297119461888
ExponentialSmoothing,161608,2021-01-01,2024-12-01,48,330.14245733190666,242.71937396192922,59.86843627193171
ExponentialSmoothing,161641,2021-01-01,2024-12-01,48,84.45129341777385,67.3893749054149,27.57279321648763
ExponentialSmoothing,161654,2021-01-01,2024-12-01,48,128.53143679871098,101.46909340700533,29.921780313944968
ExponentialSmoothing,161685,2021-01-01,2024-12-01,48,190.1225901838464,154.01241197876126,64.12162370256372
ExponentialSmoothing,161686,2021-01-01,2024-12-01,48,194.57656977364786,137.861485801124,54.6855616550044
ExponentialSmoothing,161687,2021-01-01,2024-12-01,48,262.77637353349235,225.66161689599565,94.14164654646204
ExponentialSmoothing,161688,2021-01-01,2024-12-01,48,234.77825522346606,183.85624906503904,52.289658628216024
ExponentialSmoothing,161689,2021-01-01,2024-12-01,48,126.63295628536689,95.8508328250299,50.004401156189545
ExponentialSmoothing,161690,2021-01-01,2024-12-01,48,222.3196370130413,153.56979199743517,36.16288154912306
ExponentialSmoothing,161691,2021-01-01,2024-12-01,48,217.09081489265117,148.1677082754237,48.744339410125384
ExponentialSmoothing,161692,2021-01-01,2024-12-01,48,86.01542336912304,57.041249683207525,36.09758431298297
ExponentialSmoothing,161704,2021-01-01,2024-12-01,48,184.9264159339357,140.43122870179084,64.51831397762014
ExponentialSmoothing,161705,2021-01-01,2024-12-01,48,144.1839054245052,102.48208332221954,61.383338997386346
ExponentialSmoothing,161706,2021-01-01,2024-12-01,48,139.0469242611779,119.33270791190985,63.730956363617395
ExponentialSmoothing,161707,2021-01-01,2024-12-01,48,96.20326892750884,72.94333312506477,71.0946643640433
ExponentialSmoothing,161721,2021-01-01,2024-12-01,48,222.72005221693922,183.44270820490397,56.447902568967066
ExponentialSmoothing,161722,2021-01-01,2024-12-01,48,200.37422850200895,151.27682224599957,52.54715695666843
ExponentialSmoothing,161723,2021-01-01,2024-12-01,48,88.7114197916695,69.98003797642188,46.789402829452406
ExponentialSmoothing,161774,2021-01-01,2024-12-01,48,154.6893749638546,111.06150395479943,24.20477487026248
ExponentialSmoothing,161844,2021-01-01,2024-12-01,48,217.78014779810508,137.82833382851138,61.60603019969944
ExponentialSmoothing,161846,2021-01-01,2024-12-01,48,361.1316108073261,281.1885715486704,72.81269948909136
ExponentialSmoothing,161847,2021-01-01,2024-12-01,48,302.56587369834097,212.02917778678489,67.83182274782708
ExponentialSmoothing,161865,2021-01-01,2024-12-01,48,285.4145169936096,185.6991659177777,34.27339312524979
ExponentialSmoothing,161866,2021-01-01,2024-12-01,48,493.76175040126026,357.65104025577506,45.53687829474436
ExponentialSmoothing,161867,2021-01-01,2024-12-01,48,429.4759036925244,243.50416589821376,32.950142069994264
ExponentialSmoothing,161868,2021-01-01,2024-12-01,48,388.7964896030227,279.2205618405716,37.364130930047054
ExponentialSmoothing,161915,2021-01-01,2024-12-01,48,286.58673178798756,208.73499785599606,93.6259548462836
ExponentialSmoothing,161916,2021-01-01,2024-12-01,48,260.72736884111464,176.95020657921827,59.720858505865145
ExponentialSmoothing,161917,2022-01-01,2024-12-01,36,77.06819357072399,62.665074787731605,55.0509513373209
ExponentialSmoothing,161918,2021-01-01,2024-12-01,48,242.56681668997123,195.64041474150488,76.95241546482235
